id,label,sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device,churned,sessions_per_activity_day,drives_per_driving_day,km_per_drive,minutes_per_drive,fav_navigation_total,activity_rate,driving_rate,tenure_group,activity_group,predicted_churn_probability,risk_group
6407,retained,41,33,349.7723597,2732,29,21,1827.291814,978.6688387,0,0,Android,0.0,,,55.37247921212121,29.656631475757575,50,0.0,0.0,longest_tenure,lowest_activity,0.5720484090854199,Highest Risk
6408,retained,58,47,155.7686435,20,568,13,4144.145865,3182.368576,20,18,iPhone,0.0,2.9,2.611111111111111,88.17331627659576,67.70996970212765,581,1.0,0.9,newest_users,high_mid_activity,0.49457889519001336,Upper-Mid Risk
6409,retained,4,3,8.946825611,1593,65,29,8342.486059,5581.957607,14,11,iPhone,0.0,0.2857142857142857,0.2727272727272727,2780.8286863333337,1860.6525356666668,94,0.0087884494664155,0.0069052102950408,early_mid_tenure,low_mid_activity,0.332640286145194,Upper-Mid Risk
6410,retained,145,116,245.199704,192,269,0,5956.774794,531.807257,8,2,iPhone,0.0,18.125,58.0,51.35150684482758,4.584545318965517,269,0.0416666666666666,0.0104166666666666,newest_users,lowest_activity,0.6546315661614122,Highest Risk
6411,retained,148,119,156.3531336,2182,141,0,4283.499904,651.5469792,10,7,Android,0.0,14.8,17.0,35.995797512605044,5.475184699159664,141,0.0045829514207149,0.0032080659945004,late_mid_tenure,low_mid_activity,0.26536934324840744,Lower-Mid Risk
6412,retained,71,61,370.3846897,3266,668,0,6608.989199,2768.613647,11,11,iPhone,0.0,6.454545454545454,5.545454545454546,108.3440852295082,45.38710896721312,668,0.0033680342927127,0.0033680342927127,longest_tenure,low_mid_activity,0.3824264983755433,Upper-Mid Risk
6413,churned,10,10,289.4031124,1823,471,100,3647.620305,1552.127529,7,2,iPhone,1.0,1.4285714285714286,5.0,364.7620305,155.2127529,571,0.0038398244651673,0.0010970927043335,late_mid_tenure,lowest_activity,0.573943413238405,Highest Risk
6414,retained,26,21,101.7478754,3068,330,0,2965.247102,551.798819,24,20,iPhone,0.0,1.0833333333333333,1.05,141.20224295238094,26.27613423809524,330,0.0078226857887874,0.0065189048239895,longest_tenure,highest_activity,0.08032816781231217,Lowest Risk
6415,retained,41,41,54.34185662,2700,422,0,5223.232412,2061.906046,14,8,iPhone,0.0,2.9285714285714284,5.125,127.39591248780488,50.29039136585366,422,0.0051851851851851,0.0029629629629629,longest_tenure,low_mid_activity,0.3115606031128393,Upper-Mid Risk
6416,retained,120,97,342.4243057,1362,11,0,1853.424146,1502.294225,22,15,iPhone,0.0,5.454545454545454,6.466666666666667,19.107465422680413,15.487569329896909,11,0.0161527165932452,0.0110132158590308,early_mid_tenure,high_mid_activity,0.1452458605908661,Lower-Mid Risk
6417,retained,178,178,288.2883055,804,0,12,3940.206925,1502.588691,12,7,iPhone,0.0,14.833333333333334,25.428571428571427,22.13599396067416,8.4415095,12,0.0149253731343283,0.0087064676616915,newest_users,low_mid_activity,0.4064734045935245,Upper-Mid Risk
6418,retained,8,8,9.434743682,1418,29,52,2558.849475,749.1133252,2,1,iPhone,0.0,4.0,8.0,319.856184375,93.63916565,81,0.001410437235543,0.0007052186177715,early_mid_tenure,lowest_activity,0.5836687175696116,Highest Risk
6419,retained,14,14,190.900158,1037,306,0,2457.310219,1298.798738,22,16,Android,0.0,0.6363636363636364,0.875,175.5221585,92.77133842857144,306,0.0212150433944069,0.0154291224686595,early_mid_tenure,high_mid_activity,0.28344035419854874,Upper-Mid Risk
6420,churned,8,8,198.2301705,1573,288,0,5600.009154,662.7694239,21,21,iPhone,1.0,0.3809523809523809,0.3809523809523809,700.00114425,82.8461779875,288,0.0133502860775588,0.0133502860775588,early_mid_tenure,high_mid_activity,0.4840491962132489,Upper-Mid Risk
6421,retained,29,23,223.361122,1280,0,0,2034.700957,272.0437919,0,0,iPhone,0.0,,,88.465259,11.827990952173913,0,0.0,0.0,early_mid_tenure,lowest_activity,0.5946602863059994,Highest Risk
6422,retained,9,9,176.1379663,540,76,64,1833.895726,592.6438262,28,20,iPhone,0.0,0.3214285714285714,0.45,203.76619177777775,65.84931402222223,140,0.0518518518518518,0.037037037037037,newest_users,highest_activity,0.15767697774873418,Lower-Mid Risk
6423,retained,146,118,160.0349964,1937,64,22,3454.566385,2517.525501,13,11,iPhone,0.0,11.23076923076923,10.727272727272728,29.27598631355932,21.33496187288136,86,0.0067114093959731,0.0056788848735157,late_mid_tenure,low_mid_activity,0.1929625506151779,Lower-Mid Risk
6424,retained,36,36,46.72548529,1178,20,76,5522.289946,1048.494831,22,20,iPhone,0.0,1.6363636363636365,1.8,153.39694294444445,29.124856416666667,96,0.0186757215619694,0.0169779286926994,early_mid_tenure,high_mid_activity,0.1479578392488147,Lower-Mid Risk
6425,retained,39,32,164.7631966,2617,96,0,4366.504571,3481.722368,9,5,iPhone,0.0,4.333333333333333,6.4,136.45326784375,108.803824,96,0.0034390523500191,0.0019105846388995,late_mid_tenure,low_mid_activity,0.2956171929150029,Upper-Mid Risk
6426,retained,32,27,87.05834055,747,0,0,2145.323538,1081.039041,3,3,iPhone,0.0,10.666666666666666,9.0,79.45642733333334,40.038483,0,0.0040160642570281,0.0040160642570281,newest_users,lowest_activity,0.6147963840391562,Highest Risk
6427,retained,38,30,596.0445174,160,79,125,3658.643108,1593.061547,23,21,Android,0.0,1.6521739130434785,1.4285714285714286,121.95477026666669,53.10205156666667,204,0.14375,0.13125,newest_users,high_mid_activity,0.24442215350453764,Lower-Mid Risk
6428,retained,115,92,119.0760125,2819,36,1,2957.557214,2021.194702,21,15,Android,0.0,5.476190476190476,6.133333333333334,32.14736102173913,21.969507630434784,37,0.007449450159631,0.0053210358283079,longest_tenure,high_mid_activity,0.08157064224362966,Lowest Risk
6429,retained,192,154,271.2137784,2997,30,114,4460.618694,1503.7142,19,19,iPhone,0.0,10.105263157894736,8.105263157894736,28.96505645454545,9.76437792207792,144,0.0063396730063396,0.0063396730063396,longest_tenure,high_mid_activity,0.19435470032819474,Lower-Mid Risk
6430,retained,107,89,123.7132581,341,141,12,852.9721059,496.2304271,10,4,iPhone,0.0,10.7,22.25,9.583956246067416,5.575622776404495,153,0.0293255131964809,0.0117302052785923,newest_users,low_mid_activity,0.4166452884281455,Upper-Mid Risk
6431,churned,31,25,36.96941905,3205,0,0,5564.974953,996.4994448,4,2,iPhone,1.0,7.75,12.5,222.59899812,39.859977792,0,0.0012480499219968,0.0006240249609984,longest_tenure,lowest_activity,0.6667061569657691,Highest Risk
6433,retained,30,25,50.78778706,1902,55,13,4040.765794,417.6127993,20,19,Android,0.0,1.5,1.3157894736842106,161.63063176,16.704511972,68,0.010515247108307,0.0099894847528916,late_mid_tenure,high_mid_activity,0.11233060199042813,Lowest Risk
6434,retained,10,8,75.65013877,653,335,0,5771.786059,3643.934746,28,18,Android,0.0,0.3571428571428571,0.4444444444444444,721.473257375,455.49184325,335,0.0428790199081163,0.0275650842266462,newest_users,highest_activity,0.2175383907564141,Lower-Mid Risk
6435,retained,59,47,59.49613434,1763,60,126,6273.245778,3497.489341,24,21,iPhone,0.0,2.458333333333333,2.238095238095238,133.47331442553192,74.41466682978724,186,0.0136131593874078,0.0119115144639818,late_mid_tenure,highest_activity,0.15716123846941005,Lower-Mid Risk
6437,retained,40,35,48.13236344,1377,0,94,4275.986692,902.6192155,25,19,Android,0.0,1.6,1.8421052631578947,122.17104834285716,25.789120442857143,94,0.018155410312273,0.0137981118373275,early_mid_tenure,highest_activity,0.10279285005099917,Lowest Risk
6438,retained,289,232,334.4525668,706,166,0,2379.668935,1160.272096,28,21,iPhone,0.0,10.321428571428571,11.047619047619047,10.257193685344827,5.001172827586206,166,0.0396600566572237,0.0297450424929178,newest_users,highest_activity,0.3745938533094661,Upper-Mid Risk
6439,churned,11,11,341.7528541,951,271,0,5199.522484,803.7317844,4,4,iPhone,1.0,2.75,2.75,472.6838621818182,73.06652585454546,271,0.0042060988433228,0.0042060988433228,early_mid_tenure,lowest_activity,0.7492532326945721,Highest Risk
6440,retained,24,24,32.14087809,3132,0,31,2400.822248,1352.740627,12,12,iPhone,0.0,2.0,2.0,100.03426033333334,56.36419279166666,31,0.003831417624521,0.003831417624521,longest_tenure,low_mid_activity,0.13760394081906763,Lowest Risk
6441,churned,106,86,131.6964297,3450,0,14,5786.764383,2402.232096,30,25,iPhone,1.0,3.533333333333333,3.44,67.28795794186045,27.93293134883721,14,0.008695652173913,0.0072463768115942,longest_tenure,highest_activity,0.2615648474574457,Lower-Mid Risk
6442,retained,81,65,168.2708995,1501,53,0,1902.606456,1065.580774,1,1,iPhone,0.0,81.0,65.0,29.270868553846157,16.39355036923077,53,0.0006662225183211,0.0006662225183211,early_mid_tenure,lowest_activity,0.5736146150304192,Highest Risk
6443,retained,166,134,168.8597615,3436,0,32,5886.083714,2967.72225,23,19,iPhone,0.0,7.217391304347826,7.052631578947368,43.92599786567165,22.14718097014925,32,0.0066938300349243,0.0055296856810244,longest_tenure,high_mid_activity,0.16625601249852182,Lower-Mid Risk
6444,retained,21,19,146.5566242,1347,179,8,6080.536001,2382.063657,31,21,iPhone,0.0,0.6774193548387096,0.9047619047619048,320.0282105789474,125.37177142105264,187,0.0230141054194506,0.0155902004454342,early_mid_tenure,highest_activity,0.038568795407210976,Lowest Risk
6445,retained,20,16,72.43384775,860,59,105,1650.175814,969.8191718,2,2,iPhone,0.0,10.0,8.0,103.135988375,60.6136982375,164,0.0023255813953488,0.0023255813953488,newest_users,lowest_activity,0.683339815595654,Highest Risk
6446,churned,16,13,83.68324365,975,6,36,3597.119778,2086.790621,17,11,iPhone,1.0,0.9411764705882352,1.181818181818182,276.7015213846154,160.52235546153847,42,0.0174358974358974,0.0112820512820512,early_mid_tenure,high_mid_activity,0.5050726749748121,Highest Risk
6447,retained,115,92,277.597664,1725,42,2,2246.488034,507.7378367,2,0,iPhone,0.0,57.5,,24.41834819565217,5.518889529347826,44,0.001159420289855,0.0,early_mid_tenure,lowest_activity,0.5758401090651216,Highest Risk
6448,retained,136,111,367.2469397,313,130,27,1435.145652,420.6475706,28,24,Android,0.0,4.857142857142857,4.625,12.929240108108107,3.789617753153153,157,0.0894568690095846,0.0766773162939297,newest_users,highest_activity,0.20381986842432898,Lower-Mid Risk
6449,retained,26,21,55.69946301,393,113,0,7088.688632,556.4820791,12,5,iPhone,0.0,2.1666666666666665,4.2,337.55660152380955,26.499146623809523,113,0.0305343511450381,0.0127226463104325,newest_users,low_mid_activity,0.48741085847601345,Upper-Mid Risk
6450,retained,11,11,14.19219586,1487,2,0,1957.812322,817.896607,18,11,iPhone,0.0,0.6111111111111112,1.0,177.98293836363635,74.354237,2,0.0121049092131809,0.0073974445191661,early_mid_tenure,high_mid_activity,0.12254137475900166,Lowest Risk
6451,retained,51,44,158.3912081,1019,0,0,2452.918313,646.2416145,10,6,iPhone,0.0,5.1,7.333333333333333,55.74814347727273,14.687309420454543,0,0.0098135426889106,0.0058881256133464,early_mid_tenure,low_mid_activity,0.24685757171290212,Lower-Mid Risk
6452,retained,141,113,268.8103086,3356,337,40,2878.11958,1197.691575,30,22,iPhone,0.0,4.7,5.136363636363637,25.470084778761063,10.599040486725665,377,0.0089392133492252,0.0065554231227651,longest_tenure,highest_activity,0.04420044845736029,Lowest Risk
6453,retained,41,37,58.37852854,3064,117,42,8910.275739,5316.834794,25,18,iPhone,0.0,1.64,2.055555555555556,240.81826321621625,143.69823767567567,159,0.0081592689295039,0.0058746736292428,longest_tenure,highest_activity,0.12193935041626178,Lowest Risk
6454,retained,101,85,105.9367916,2940,0,0,3098.816239,2568.631835,19,14,Android,0.0,5.315789473684211,6.071428571428571,36.45666163529412,30.21919805882353,0,0.0064625850340136,0.0047619047619047,longest_tenure,high_mid_activity,0.09522321292886313,Lowest Risk
6455,retained,225,181,566.1539037,68,0,0,4351.827182,1591.973432,8,3,iPhone,0.0,28.125,60.333333333333336,24.043244099447517,8.795433325966851,0,0.1176470588235294,0.0441176470588235,newest_users,lowest_activity,0.47551979133451505,Upper-Mid Risk
6456,retained,83,77,308.5068934,1481,63,45,4409.109462,1195.520304,7,2,iPhone,0.0,11.857142857142858,38.5,57.26116184415585,15.526237714285712,108,0.0047265361242403,0.0013504388926401,early_mid_tenure,lowest_activity,0.6148449536152123,Highest Risk
6457,retained,92,92,172.1849484,2684,145,3,3129.388703,727.8344457,17,11,Android,0.0,5.411764705882353,8.363636363636363,34.015094597826085,7.911243975,148,0.0063338301043219,0.0040983606557377,longest_tenure,high_mid_activity,0.11706074804206867,Lowest Risk
6458,retained,164,132,177.9789539,400,424,0,2480.275605,1354.331294,2,1,iPhone,0.0,82.0,132.0,18.789966704545453,10.26008556060606,424,0.005,0.0025,newest_users,lowest_activity,0.7511993884888206,Highest Risk
6459,retained,36,36,96.14513335,3071,232,33,1404.075151,979.5837147,29,21,iPhone,0.0,1.2413793103448276,1.7142857142857142,39.002087527777775,27.210658741666663,265,0.0094431781178769,0.0068381634646694,longest_tenure,highest_activity,0.05330294558610778,Lowest Risk
6460,churned,62,51,87.64857769,1938,16,76,1759.19307,999.6104654,1,0,iPhone,1.0,62.0,,34.493981764705886,19.60020520392157,92,0.000515995872033,0.0,late_mid_tenure,lowest_activity,0.6991407753280123,Highest Risk
6461,retained,46,46,144.4008105,942,11,0,430.3869919,185.6148757,29,24,Android,0.0,1.5862068965517242,1.9166666666666667,9.356238954347829,4.035105993478261,11,0.0307855626326963,0.0254777070063694,early_mid_tenure,highest_activity,0.15339234711375155,Lower-Mid Risk
6462,retained,124,100,702.2950752,2552,46,30,5891.387562,1711.510314,1,1,iPhone,0.0,124.0,100.0,58.91387562,17.115103140000002,76,0.0003918495297805,0.0003918495297805,late_mid_tenure,lowest_activity,0.5939268315963611,Highest Risk
6463,retained,50,40,54.09544099,2532,47,17,4456.400122,1728.147158,17,14,iPhone,0.0,2.9411764705882355,2.857142857142857,111.41000305,43.20367895,64,0.0067140600315955,0.0055292259083728,late_mid_tenure,high_mid_activity,0.10879650008712463,Lowest Risk
6464,retained,38,30,123.5822784,2353,260,0,2962.861895,713.1747673,0,0,Android,0.0,,,98.76206316666666,23.77249224333333,260,0.0,0.0,late_mid_tenure,lowest_activity,0.5762683333121289,Highest Risk
6465,retained,28,23,290.8039383,2028,0,0,1489.852034,1175.181189,22,17,iPhone,0.0,1.2727272727272727,1.3529411764705883,64.77617539130435,51.09483430434782,0,0.0108481262327416,0.0083826429980276,late_mid_tenure,high_mid_activity,0.13240407744999536,Lowest Risk
6466,retained,44,35,138.1151987,2425,125,12,5223.289142,1652.676778,5,2,iPhone,0.0,8.8,17.5,149.23683262857142,47.21933651428572,137,0.002061855670103,0.0008247422680412,late_mid_tenure,lowest_activity,0.5086016152640789,Highest Risk
6467,retained,9,9,26.91445162,250,4,37,3402.151482,2646.95016,16,11,iPhone,0.0,0.5625,0.8181818181818182,378.01683133333336,294.1055733333333,41,0.064,0.044,newest_users,low_mid_activity,0.340655433315331,Upper-Mid Risk
6468,retained,0,0,33.89420653,2373,373,120,8475.427236,6809.280777,9,7,iPhone,0.0,0.0,0.0,,,493,0.0037926675094816,0.0029498525073746,late_mid_tenure,low_mid_activity,0.3714246502788258,Upper-Mid Risk
6469,retained,69,55,181.0252611,1278,317,64,8642.669697,5020.208154,30,21,iPhone,0.0,2.3,2.619047619047619,157.13944903636363,91.27651189090908,381,0.0234741784037558,0.0164319248826291,early_mid_tenure,highest_activity,0.16586523560006725,Lower-Mid Risk
6470,retained,49,49,199.5887631,2797,297,0,2514.865613,1421.461722,19,18,Android,0.0,2.5789473684210527,2.7222222222222223,51.32378802040816,29.009422897959183,297,0.0067929924919556,0.0064354665713264,longest_tenure,high_mid_activity,0.08699079313533672,Lowest Risk
6471,retained,333,273,344.1635012,2613,382,37,2868.699749,1174.606857,29,21,iPhone,0.0,11.482758620689657,13.0,10.508057688644689,4.30258921978022,419,0.0110983543819364,0.0080367393800229,late_mid_tenure,highest_activity,0.09555749242841632,Lowest Risk
6472,retained,15,12,34.74525104,3362,292,20,4539.772051,496.8654827,26,18,Android,0.0,0.5769230769230769,0.6666666666666666,378.3143375833333,41.40545689166667,312,0.007733491969066,0.0053539559785841,longest_tenure,highest_activity,0.06865013985021158,Lowest Risk
6473,churned,120,96,158.7964088,1723,104,0,1233.677809,731.9878865,3,3,iPhone,1.0,40.0,32.0,12.850810510416666,7.624873817708333,104,0.0017411491584445,0.0017411491584445,early_mid_tenure,lowest_activity,0.7598784976268516,Highest Risk
6474,retained,22,18,43.20363672,2242,80,0,2640.706235,1569.17398,1,1,Android,0.0,22.0,18.0,146.70590194444446,87.17633222222223,80,0.0004460303300624,0.0004460303300624,late_mid_tenure,lowest_activity,0.4966269407369747,Upper-Mid Risk
6475,retained,49,41,147.2961329,1401,497,0,1095.578519,747.39817,19,11,iPhone,0.0,2.5789473684210527,3.727272727272727,26.721427292682925,18.229223658536583,497,0.0135617416131334,0.0078515346181299,early_mid_tenure,high_mid_activity,0.2828170283350096,Upper-Mid Risk
6476,retained,41,33,62.59935529,2085,268,34,4167.359946,2451.5076,11,6,iPhone,0.0,3.727272727272727,5.5,126.28363472727273,74.28810909090909,302,0.0052757793764988,0.0028776978417266,late_mid_tenure,low_mid_activity,0.28804988995308856,Upper-Mid Risk
6477,retained,122,98,194.2831122,3179,124,62,6166.398704,4213.103292,26,22,iPhone,0.0,4.6923076923076925,4.454545454545454,62.92243575510204,42.99084991836735,186,0.0081786725385341,0.0069204152249134,longest_tenure,highest_activity,0.04159058744679376,Lowest Risk
6478,retained,69,56,149.0214787,3412,111,0,1363.433332,790.1019963,15,12,iPhone,0.0,4.6,4.666666666666667,24.34702378571429,14.108964219642855,111,0.0043962485345838,0.003516998827667,longest_tenure,low_mid_activity,0.08834049184995303,Lowest Risk
6479,retained,8,8,46.29626658,1596,147,0,1994.862942,712.3567537,20,17,Android,0.0,0.4,0.4705882352941176,249.35786775,89.0445942125,147,0.012531328320802,0.0106516290726817,early_mid_tenure,high_mid_activity,0.1758676767703318,Lower-Mid Risk
6480,retained,23,19,173.7577281,1464,221,0,7886.943568,3878.309862,27,18,Android,0.0,0.8518518518518519,1.0555555555555556,415.1022930526316,204.1215716842105,221,0.0184426229508196,0.0122950819672131,early_mid_tenure,highest_activity,0.10971986554294505,Lowest Risk
6481,retained,27,27,56.20219235,999,17,30,4172.394214,2821.220863,8,8,Android,0.0,3.375,3.375,154.53311903703704,104.4896615925926,47,0.008008008008008,0.008008008008008,early_mid_tenure,lowest_activity,0.6225121326166113,Highest Risk
6482,retained,8,8,35.75443415,1209,0,19,1385.843571,1064.662122,20,18,iPhone,0.0,0.4,0.4444444444444444,173.230446375,133.08276525,19,0.0165425971877584,0.0148883374689826,early_mid_tenure,high_mid_activity,0.15292055927274428,Lower-Mid Risk
6483,retained,64,53,75.68462066,36,487,116,2018.844209,1650.929273,21,15,Android,0.0,3.0476190476190474,3.533333333333333,38.09140016981132,31.1496089245283,603,0.5833333333333334,0.4166666666666667,newest_users,high_mid_activity,0.5476882462905108,Highest Risk
